"","subject","block","...1","group","Congruent","Incongruent","Total","TP","CP","IP","sex","sprache","age","study","study_parents","FAT1","FAT2","EN1","EN2","TE1","TE2","MWP","MSC","sum_inc","sum_con","sum_all","interference"
"964","A2NZAL7KHOR6VF",12,972,"high",39,16,55,0.229166666666667,0.291044776119403,0.150943396226415,2,1,41,2,1,1.4,2.4,8.2,8,0.6,0.6,3.83333333333333,5.07692307692308,652,843,1495,-0.027027027027027
"965","A2NZAL7KHOR6VF",13,973,"high",40,38,78,0.26,0.238095238095238,0.287878787878788,2,1,41,2,1,1.4,2.4,8.2,8,0.6,0.6,3.83333333333333,5.07692307692308,652,843,1495,-0.153153153153153
"966","A2NZAL7KHOR6VF",14,974,"high",64,57,121,0.3025,0.285714285714286,0.323863636363636,2,1,41,2,1,1.4,2.4,8.2,8,0.6,0.6,3.83333333333333,5.07692307692308,652,843,1495,-0.146953405017921
"967","A2NZAL7KHOR6VF",15,975,"high",52,78,130,0.216666666666667,0.154761904761905,0.295454545454545,2,1,41,2,1,1.4,2.4,8.2,8,0.6,0.6,3.83333333333333,5.07692307692308,652,843,1495,-0.208510638297872
"968","A2NZAL7KHOR6VF",2,962,"high",45,34,79,0.9875,1,0.971428571428571,2,1,41,2,1,1.4,2.4,8.2,8,0.6,0.6,3.83333333333333,5.07692307692308,652,843,1495,1
"969","A2NZAL7KHOR6VF",3,963,"high",48,38,86,1,1,1,2,1,41,2,1,1.4,2.4,8.2,8,0.6,0.6,3.83333333333333,5.07692307692308,652,843,1495,0
"970","A2NZAL7KHOR6VF",4,964,"high",50,40,90,0.967741935483871,0.961538461538462,0.975609756097561,2,1,41,2,1,1.4,2.4,8.2,8,0.6,0.6,3.83333333333333,5.07692307692308,652,843,1495,0
"971","A2NZAL7KHOR6VF",5,965,"high",56,41,97,0.97,1,0.931818181818182,2,1,41,2,1,1.4,2.4,8.2,8,0.6,0.6,3.83333333333333,5.07692307692308,652,843,1495,1
"972","A2NZAL7KHOR6VF",6,966,"high",59,42,101,0.926605504587156,0.967213114754098,0.875,2,1,41,2,1,1.4,2.4,8.2,8,0.6,0.6,3.83333333333333,5.07692307692308,652,843,1495,0.5
"973","A2NZAL7KHOR6VF",7,967,"high",66,46,112,0.933333333333333,0.985074626865672,0.867924528301887,2,1,41,2,1,1.4,2.4,8.2,8,0.6,0.6,3.83333333333333,5.07692307692308,652,843,1495,0.75
"974","A2NZAL7KHOR6VF",8,968,"high",73,48,121,0.902985074626866,0.973333333333333,0.813559322033898,2,1,41,2,1,1.4,2.4,8.2,8,0.6,0.6,3.83333333333333,5.07692307692308,652,843,1495,0.833333333333333
"975","A2NZAL7KHOR6VF",9,969,"high",78,55,133,0.886666666666667,0.928571428571429,0.833333333333333,2,1,41,2,1,1.4,2.4,8.2,8,0.6,0.6,3.83333333333333,5.07692307692308,652,843,1495,0.294117647058824
"976","A2ODC9J8H6Q6GP",1,976,"low",27,15,42,0.525,0.6,0.428571428571429,2,1,41,2,2,1,3.4,10,6.4,0,1.6,2.66666666666667,5.92307692307692,382,571,953,0.0526315789473684
"977","A2ODC9J8H6Q6GP",10,985,"low",32,23,55,0.321637426900585,0.333333333333333,0.306666666666667,2,1,41,2,2,1,3.4,10,6.4,0,1.6,2.66666666666667,5.92307692307692,382,571,953,-0.103448275862069
"978","A2ODC9J8H6Q6GP",11,986,"low",42,34,76,0.38,0.375,0.386363636363636,2,1,41,2,2,1,3.4,10,6.4,0,1.6,2.66666666666667,5.92307692307692,382,571,953,-0.129032258064516
"979","A2ODC9J8H6Q6GP",12,987,"low",44,43,87,0.3625,0.328358208955224,0.405660377358491,2,1,41,2,2,1,3.4,10,6.4,0,1.6,2.66666666666667,5.92307692307692,382,571,953,-0.176470588235294
"980","A2ODC9J8H6Q6GP",13,988,"low",69,46,115,0.383333333333333,0.410714285714286,0.348484848484849,2,1,41,2,2,1,3.4,10,6.4,0,1.6,2.66666666666667,5.92307692307692,382,571,953,-0.0702702702702702
"981","A2ODC9J8H6Q6GP",14,989,"low",77,60,137,0.3425,0.34375,0.340909090909091,2,1,41,2,2,1,3.4,10,6.4,0,1.6,2.66666666666667,5.92307692307692,382,571,953,-0.11787072243346
"982","A2ODC9J8H6Q6GP",15,990,"low",107,67,174,0.29,0.318452380952381,0.253787878787879,2,1,41,2,2,1,3.4,10,6.4,0,1.6,2.66666666666667,5.92307692307692,382,571,953,-0.0751173708920188
"983","A2ODC9J8H6Q6GP",2,977,"low",16,11,27,0.3375,0.355555555555556,0.314285714285714,2,1,41,2,2,1,3.4,10,6.4,0,1.6,2.66666666666667,5.92307692307692,382,571,953,-0.0943396226415094
"984","A2ODC9J8H6Q6GP",3,978,"low",12,15,27,0.313953488372093,0.25,0.394736842105263,2,1,41,2,2,1,3.4,10,6.4,0,1.6,2.66666666666667,5.92307692307692,382,571,953,-0.220338983050847
"985","A2ODC9J8H6Q6GP",4,979,"low",19,4,23,0.247311827956989,0.365384615384615,0.0975609756097561,2,1,41,2,2,1,3.4,10,6.4,0,1.6,2.66666666666667,5.92307692307692,382,571,953,0.0724637681159421
"986","A2ODC9J8H6Q6GP",5,980,"low",19,8,27,0.27,0.339285714285714,0.181818181818182,2,1,41,2,2,1,3.4,10,6.4,0,1.6,2.66666666666667,5.92307692307692,382,571,953,-0.0136986301369864
"987","A2ODC9J8H6Q6GP",6,981,"low",18,14,32,0.293577981651376,0.295081967213115,0.291666666666667,2,1,41,2,2,1,3.4,10,6.4,0,1.6,2.66666666666667,5.92307692307692,382,571,953,-0.116883116883117
"988","A2ODC9J8H6Q6GP",7,982,"low",26,4,30,0.25,0.388059701492537,0.0754716981132075,2,1,41,2,2,1,3.4,10,6.4,0,1.6,2.66666666666667,5.92307692307692,382,571,953,0.0888888888888889
"989","A2ODC9J8H6Q6GP",8,983,"low",27,12,39,0.291044776119403,0.36,0.203389830508475,2,1,41,2,2,1,3.4,10,6.4,0,1.6,2.66666666666667,5.92307692307692,382,571,953,0
"990","A2ODC9J8H6Q6GP",9,984,"low",36,26,62,0.413333333333333,0.428571428571429,0.393939393939394,2,1,41,2,2,1,3.4,10,6.4,0,1.6,2.66666666666667,5.92307692307692,382,571,953,-0.0909090909090909
"991","A2QOB4FDI8ZHOB",1,991,"low",31,19,50,0.625,0.688888888888889,0.542857142857143,2,1,56,2,1,4.2,6.8,2.2,2.8,3.8,4.6,3.25,4.23076923076923,284,348,632,0.0666666666666667
"992","A2QOB4FDI8ZHOB",10,1000,"low",21,11,32,0.187134502923977,0.21875,0.146666666666667,2,1,56,2,1,4.2,6.8,2.2,2.8,3.8,4.6,3.25,4.23076923076923,284,348,632,-0.079136690647482
"993","A2QOB4FDI8ZHOB",11,1001,"low",17,14,31,0.155,0.151785714285714,0.159090909090909,2,1,56,2,1,4.2,6.8,2.2,2.8,3.8,4.6,3.25,4.23076923076923,284,348,632,-0.124260355029586
"994","A2QOB4FDI8ZHOB",12,1002,"low",17,20,37,0.154166666666667,0.126865671641791,0.188679245283019,2,1,56,2,1,4.2,6.8,2.2,2.8,3.8,4.6,3.25,4.23076923076923,284,348,632,-0.152709359605911
"995","A2QOB4FDI8ZHOB",13,1003,"low",23,22,45,0.15,0.136904761904762,0.166666666666667,2,1,56,2,1,4.2,6.8,2.2,2.8,3.8,4.6,3.25,4.23076923076923,284,348,632,-0.137254901960784
"996","A2QOB4FDI8ZHOB",14,1004,"low",29,39,68,0.17,0.129464285714286,0.221590909090909,2,1,56,2,1,4.2,6.8,2.2,2.8,3.8,4.6,3.25,4.23076923076923,284,348,632,-0.174698795180723
"997","A2QOB4FDI8ZHOB",15,1005,"low",34,39,73,0.121666666666667,0.101190476190476,0.147727272727273,2,1,56,2,1,4.2,6.8,2.2,2.8,3.8,4.6,3.25,4.23076923076923,284,348,632,-0.146110056925996
"998","A2QOB4FDI8ZHOB",2,992,"low",20,9,29,0.3625,0.444444444444444,0.257142857142857,2,1,56,2,1,4.2,6.8,2.2,2.8,3.8,4.6,3.25,4.23076923076923,284,348,632,0.0196078431372549
"999","A2QOB4FDI8ZHOB",3,993,"low",28,18,46,0.534883720930233,0.583333333333333,0.473684210526316,2,1,56,2,1,4.2,6.8,2.2,2.8,3.8,4.6,3.25,4.23076923076923,284,348,632,0
"1000","A2QOB4FDI8ZHOB",4,994,"low",26,19,45,0.483870967741935,0.5,0.463414634146341,2,1,56,2,1,4.2,6.8,2.2,2.8,3.8,4.6,3.25,4.23076923076923,284,348,632,-0.0638297872340425
"1001","A2QOB4FDI8ZHOB",5,995,"low",22,18,40,0.4,0.392857142857143,0.409090909090909,2,1,56,2,1,4.2,6.8,2.2,2.8,3.8,4.6,3.25,4.23076923076923,284,348,632,-0.133333333333333
"1002","A2QOB4FDI8ZHOB",6,996,"low",19,16,35,0.321100917431193,0.311475409836066,0.333333333333333,2,1,56,2,1,4.2,6.8,2.2,2.8,3.8,4.6,3.25,4.23076923076923,284,348,632,-0.135135135135135
"1003","A2QOB4FDI8ZHOB",7,997,"low",26,8,34,0.283333333333333,0.388059701492537,0.150943396226415,2,1,56,2,1,4.2,6.8,2.2,2.8,3.8,4.6,3.25,4.23076923076923,284,348,632,0.0465116279069768
"1004","A2QOB4FDI8ZHOB",8,998,"low",13,12,25,0.186567164179104,0.173333333333333,0.203389830508475,2,1,56,2,1,4.2,6.8,2.2,2.8,3.8,4.6,3.25,4.23076923076923,284,348,632,-0.12962962962963
"1005","A2QOB4FDI8ZHOB",9,999,"low",22,20,42,0.28,0.261904761904762,0.303030303030303,2,1,56,2,1,4.2,6.8,2.2,2.8,3.8,4.6,3.25,4.23076923076923,284,348,632,-0.148148148148148
"1006","A2S7ZT3VZBU2UA",1,1006,"high",45,27,72,0.9,1,0.771428571428571,2,1,43,2,2,2.4,7,2.4,0,3.6,8.2,1.58333333333333,5.69230769230769,561,832,1393,1
"1007","A2S7ZT3VZBU2UA",10,1015,"high",57,26,83,0.485380116959064,0.59375,0.346666666666667,2,1,43,2,2,2.4,7,2.4,0,3.6,8.2,1.58333333333333,5.69230769230769,561,832,1393,0.113636363636364
"1008","A2S7ZT3VZBU2UA",11,1016,"high",33,27,60,0.3,0.294642857142857,0.306818181818182,2,1,43,2,2,2.4,7,2.4,0,3.6,8.2,1.58333333333333,5.69230769230769,561,832,1393,-0.128571428571429
"1009","A2S7ZT3VZBU2UA",12,1017,"high",48,35,83,0.345833333333333,0.358208955223881,0.330188679245283,2,1,43,2,2,2.4,7,2.4,0,3.6,8.2,1.58333333333333,5.69230769230769,561,832,1393,-0.0955414012738853
"1010","A2S7ZT3VZBU2UA",13,1018,"high",52,47,99,0.33,0.30952380952381,0.356060606060606,2,1,43,2,2,2.4,7,2.4,0,3.6,8.2,1.58333333333333,5.69230769230769,561,832,1393,-0.154228855721393
"1011","A2S7ZT3VZBU2UA",14,1019,"high",62,52,114,0.285,0.276785714285714,0.295454545454545,2,1,43,2,2,2.4,7,2.4,0,3.6,8.2,1.58333333333333,5.69230769230769,561,832,1393,-0.132867132867133
"1012","A2S7ZT3VZBU2UA",15,1020,"high",115,85,200,0.333333333333333,0.342261904761905,0.321969696969697,2,1,43,2,2,2.4,7,2.4,0,3.6,8.2,1.58333333333333,5.69230769230769,561,832,1393,-0.105
"1013","A2S7ZT3VZBU2UA",2,1007,"high",43,23,66,0.825,0.955555555555556,0.657142857142857,2,1,43,2,2,2.4,7,2.4,0,3.6,8.2,1.58333333333333,5.69230769230769,561,832,1393,0.714285714285714
"1014","A2S7ZT3VZBU2UA",3,1008,"high",44,28,72,0.837209302325581,0.916666666666667,0.736842105263158,2,1,43,2,2,2.4,7,2.4,0,3.6,8.2,1.58333333333333,5.69230769230769,561,832,1393,0.428571428571429
"1015","A2S7ZT3VZBU2UA",4,1009,"high",48,35,83,0.89247311827957,0.923076923076923,0.853658536585366,2,1,43,2,2,2.4,7,2.4,0,3.6,8.2,1.58333333333333,5.69230769230769,561,832,1393,0.333333333333333
"1016","A2S7ZT3VZBU2UA",5,1010,"high",51,26,77,0.77,0.910714285714286,0.590909090909091,2,1,43,2,2,2.4,7,2.4,0,3.6,8.2,1.58333333333333,5.69230769230769,561,832,1393,0.565217391304348
"1017","A2S7ZT3VZBU2UA",6,1011,"high",57,37,94,0.862385321100917,0.934426229508197,0.770833333333333,2,1,43,2,2,2.4,7,2.4,0,3.6,8.2,1.58333333333333,5.69230769230769,561,832,1393,0.466666666666667
"1018","A2S7ZT3VZBU2UA",7,1012,"high",57,39,96,0.8,0.850746268656716,0.735849056603774,2,1,43,2,2,2.4,7,2.4,0,3.6,8.2,1.58333333333333,5.69230769230769,561,832,1393,0.166666666666667
"1019","A2S7ZT3VZBU2UA",8,1013,"high",62,37,99,0.738805970149254,0.826666666666667,0.627118644067797,2,1,43,2,2,2.4,7,2.4,0,3.6,8.2,1.58333333333333,5.69230769230769,561,832,1393,0.294117647058824
"1020","A2S7ZT3VZBU2UA",9,1014,"high",58,37,95,0.633333333333333,0.69047619047619,0.560606060606061,2,1,43,2,2,2.4,7,2.4,0,3.6,8.2,1.58333333333333,5.69230769230769,561,832,1393,0.0545454545454545
"1021","A2SELQEO5CLL1B",1,1021,"low",44,34,78,0.975,0.977777777777778,0.971428571428571,2,1,34,2,1,1.4,2.6,5.4,6.6,1.4,0.6,2.83333333333333,3.46153846153846,561,776,1337,0
"1022","A2SELQEO5CLL1B",10,1030,"low",61,36,97,0.567251461988304,0.635416666666667,0.48,2,1,34,2,1,1.4,2.6,5.4,6.6,1.4,0.6,2.83333333333333,3.46153846153846,561,776,1337,0.054054054054054
"1023","A2SELQEO5CLL1B",11,1031,"low",51,36,87,0.435,0.455357142857143,0.409090909090909,2,1,34,2,1,1.4,2.6,5.4,6.6,1.4,0.6,2.83333333333333,3.46153846153846,561,776,1337,-0.079646017699115
"1024","A2SELQEO5CLL1B",12,1032,"low",35,35,70,0.291666666666667,0.261194029850746,0.330188679245283,2,1,34,2,1,1.4,2.6,5.4,6.6,1.4,0.6,2.83333333333333,3.46153846153846,561,776,1337,-0.164705882352941
"1025","A2SELQEO5CLL1B",13,1033,"low",56,33,89,0.296666666666667,0.333333333333333,0.25,2,1,34,2,1,1.4,2.6,5.4,6.6,1.4,0.6,2.83333333333333,3.46153846153846,561,776,1337,-0.061611374407583
"1026","A2SELQEO5CLL1B",14,1034,"low",50,35,85,0.2125,0.223214285714286,0.198863636363636,2,1,34,2,1,1.4,2.6,5.4,6.6,1.4,0.6,2.83333333333333,3.46153846153846,561,776,1337,-0.104761904761905
"1027","A2SELQEO5CLL1B",15,1035,"low",32,35,67,0.111666666666667,0.0952380952380952,0.132575757575758,2,1,34,2,1,1.4,2.6,5.4,6.6,1.4,0.6,2.83333333333333,3.46153846153846,561,776,1337,-0.140712945590994
"1028","A2SELQEO5CLL1B",2,1022,"low",43,33,76,0.95,0.955555555555556,0.942857142857143,2,1,34,2,1,1.4,2.6,5.4,6.6,1.4,0.6,2.83333333333333,3.46153846153846,561,776,1337,0
"1029","A2SELQEO5CLL1B",3,1023,"low",47,36,83,0.965116279069767,0.979166666666667,0.947368421052632,2,1,34,2,1,1.4,2.6,5.4,6.6,1.4,0.6,2.83333333333333,3.46153846153846,561,776,1337,0.333333333333333
"1030","A2SELQEO5CLL1B",4,1024,"low",49,36,85,0.913978494623656,0.942307692307692,0.878048780487805,2,1,34,2,1,1.4,2.6,5.4,6.6,1.4,0.6,2.83333333333333,3.46153846153846,561,776,1337,0.428571428571429
"1031","A2SELQEO5CLL1B",5,1025,"low",54,35,89,0.89,0.964285714285714,0.795454545454545,2,1,34,2,1,1.4,2.6,5.4,6.6,1.4,0.6,2.83333333333333,3.46153846153846,561,776,1337,0.636363636363636
"1032","A2SELQEO5CLL1B",6,1026,"low",59,40,99,0.908256880733945,0.967213114754098,0.833333333333333,2,1,34,2,1,1.4,2.6,5.4,6.6,1.4,0.6,2.83333333333333,3.46153846153846,561,776,1337,0.6
"1033","A2SELQEO5CLL1B",7,1027,"low",67,44,111,0.925,1,0.830188679245283,2,1,34,2,1,1.4,2.6,5.4,6.6,1.4,0.6,2.83333333333333,3.46153846153846,561,776,1337,1
"1034","A2SELQEO5CLL1B",8,1028,"low",60,49,109,0.813432835820896,0.8,0.830508474576271,2,1,34,2,1,1.4,2.6,5.4,6.6,1.4,0.6,2.83333333333333,3.46153846153846,561,776,1337,-0.166666666666667
"1035","A2SELQEO5CLL1B",9,1029,"low",68,44,112,0.746666666666667,0.80952380952381,0.666666666666667,2,1,34,2,1,1.4,2.6,5.4,6.6,1.4,0.6,2.83333333333333,3.46153846153846,561,776,1337,0.157894736842105
"1036","A2TVUZ26RNXY4U",1,1036,"low",45,15,60,0.75,1,0.428571428571429,2,2,22,2,1,3.2,2.8,5.2,7,3.8,2.8,3.16666666666667,4.46153846153846,453,820,1273,1
"1037","A2TVUZ26RNXY4U",10,1045,"low",76,31,107,0.625730994152047,0.791666666666667,0.413333333333333,2,2,22,2,1,3.2,2.8,5.2,7,3.8,2.8,3.16666666666667,4.46153846153846,453,820,1273,0.375
"1038","A2TVUZ26RNXY4U",11,1046,"low",31,19,50,0.25,0.276785714285714,0.215909090909091,2,2,22,2,1,3.2,2.8,5.2,7,3.8,2.8,3.16666666666667,4.46153846153846,453,820,1273,-0.08
"1039","A2TVUZ26RNXY4U",12,1047,"low",48,30,78,0.325,0.358208955223881,0.283018867924528,2,2,22,2,1,3.2,2.8,5.2,7,3.8,2.8,3.16666666666667,4.46153846153846,453,820,1273,-0.0617283950617284
"1040","A2TVUZ26RNXY4U",13,1048,"low",57,44,101,0.336666666666667,0.339285714285714,0.333333333333333,2,2,22,2,1,3.2,2.8,5.2,7,3.8,2.8,3.16666666666667,4.46153846153846,453,820,1273,-0.115577889447236
"1041","A2TVUZ26RNXY4U",14,1049,"low",73,40,113,0.2825,0.325892857142857,0.227272727272727,2,2,22,2,1,3.2,2.8,5.2,7,3.8,2.8,3.16666666666667,4.46153846153846,453,820,1273,-0.0522648083623694
"1042","A2TVUZ26RNXY4U",15,1050,"low",99,82,181,0.301666666666667,0.294642857142857,0.310606060606061,2,2,22,2,1,3.2,2.8,5.2,7,3.8,2.8,3.16666666666667,4.46153846153846,453,820,1273,-0.13126491646778
"1043","A2TVUZ26RNXY4U",2,1037,"low",35,15,50,0.625,0.777777777777778,0.428571428571429,2,2,22,2,1,3.2,2.8,5.2,7,3.8,2.8,3.16666666666667,4.46153846153846,453,820,1273,0.333333333333333
"1044","A2TVUZ26RNXY4U",3,1038,"low",40,21,61,0.709302325581395,0.833333333333333,0.552631578947368,2,2,22,2,1,3.2,2.8,5.2,7,3.8,2.8,3.16666666666667,4.46153846153846,453,820,1273,0.36
"1045","A2TVUZ26RNXY4U",4,1039,"low",49,24,73,0.78494623655914,0.942307692307692,0.585365853658537,2,2,22,2,1,3.2,2.8,5.2,7,3.8,2.8,3.16666666666667,4.46153846153846,453,820,1273,0.789473684210526
"1046","A2TVUZ26RNXY4U",5,1040,"low",51,23,74,0.74,0.910714285714286,0.522727272727273,2,2,22,2,1,3.2,2.8,5.2,7,3.8,2.8,3.16666666666667,4.46153846153846,453,820,1273,0.615384615384615
"1047","A2TVUZ26RNXY4U",6,1041,"low",51,28,79,0.724770642201835,0.836065573770492,0.583333333333333,2,2,22,2,1,3.2,2.8,5.2,7,3.8,2.8,3.16666666666667,4.46153846153846,453,820,1273,0.333333333333333
"1048","A2TVUZ26RNXY4U",7,1042,"low",61,34,95,0.791666666666667,0.91044776119403,0.641509433962264,2,2,22,2,1,3.2,2.8,5.2,7,3.8,2.8,3.16666666666667,4.46153846153846,453,820,1273,0.52
"1049","A2TVUZ26RNXY4U",8,1043,"low",45,20,65,0.485074626865672,0.6,0.338983050847458,2,2,22,2,1,3.2,2.8,5.2,7,3.8,2.8,3.16666666666667,4.46153846153846,453,820,1273,0.147058823529412
"1050","A2TVUZ26RNXY4U",9,1044,"low",59,27,86,0.573333333333333,0.702380952380952,0.409090909090909,2,2,22,2,1,3.2,2.8,5.2,7,3.8,2.8,3.16666666666667,4.46153846153846,453,820,1273,0.21875
"1051","A2TZAXWOB3JMNV",1,1051,"low",44,34,78,0.975,0.977777777777778,0.971428571428571,1,1,49,2,2,5,7,2,0,5.2,10,5.58333333333333,2.53846153846154,672,679,1351,0
"1052","A2TZAXWOB3JMNV",10,1060,"low",29,27,56,0.327485380116959,0.302083333333333,0.36,1,1,49,2,2,5,7,2,0,5.2,10,5.58333333333333,2.53846153846154,672,679,1351,-0.165217391304348
"1053","A2TZAXWOB3JMNV",11,1061,"low",31,31,62,0.31,0.276785714285714,0.352272727272727,1,1,49,2,2,5,7,2,0,5.2,10,5.58333333333333,2.53846153846154,672,679,1351,-0.173913043478261
"1054","A2TZAXWOB3JMNV",12,1062,"low",47,49,96,0.4,0.350746268656716,0.462264150943396,1,1,49,2,2,5,7,2,0,5.2,10,5.58333333333333,2.53846153846154,672,679,1351,-0.208333333333333
"1055","A2TZAXWOB3JMNV",13,1063,"low",43,50,93,0.31,0.255952380952381,0.378787878787879,1,1,49,2,2,5,7,2,0,5.2,10,5.58333333333333,2.53846153846154,672,679,1351,-0.207729468599034
"1056","A2TZAXWOB3JMNV",14,1064,"low",42,64,106,0.265,0.1875,0.363636363636364,1,1,49,2,2,5,7,2,0,5.2,10,5.58333333333333,2.53846153846154,672,679,1351,-0.238095238095238
"1057","A2TZAXWOB3JMNV",15,1065,"low",113,142,255,0.425,0.336309523809524,0.537878787878788,1,1,49,2,2,5,7,2,0,5.2,10,5.58333333333333,2.53846153846154,672,679,1351,-0.292753623188406
"1058","A2TZAXWOB3JMNV",2,1052,"low",43,32,75,0.9375,0.955555555555556,0.914285714285714,1,1,49,2,2,5,7,2,0,5.2,10,5.58333333333333,2.53846153846154,672,679,1351,0.2
"1059","A2TZAXWOB3JMNV",3,1053,"low",47,37,84,0.976744186046512,0.979166666666667,0.973684210526316,1,1,49,2,2,5,7,2,0,5.2,10,5.58333333333333,2.53846153846154,672,679,1351,0
"1060","A2TZAXWOB3JMNV",4,1054,"low",45,35,80,0.860215053763441,0.865384615384615,0.853658536585366,1,1,49,2,2,5,7,2,0,5.2,10,5.58333333333333,2.53846153846154,672,679,1351,0
"1061","A2TZAXWOB3JMNV",5,1055,"low",50,35,85,0.85,0.892857142857143,0.795454545454545,1,1,49,2,2,5,7,2,0,5.2,10,5.58333333333333,2.53846153846154,672,679,1351,0.2
"1062","A2TZAXWOB3JMNV",6,1056,"low",47,37,84,0.770642201834862,0.770491803278688,0.770833333333333,1,1,49,2,2,5,7,2,0,5.2,10,5.58333333333333,2.53846153846154,672,679,1351,-0.12
"1063","A2TZAXWOB3JMNV",7,1057,"low",39,38,77,0.641666666666667,0.582089552238806,0.716981132075472,1,1,49,2,2,5,7,2,0,5.2,10,5.58333333333333,2.53846153846154,672,679,1351,-0.302325581395349
"1064","A2TZAXWOB3JMNV",8,1058,"low",30,32,62,0.462686567164179,0.4,0.542372881355932,1,1,49,2,2,5,7,2,0,5.2,10,5.58333333333333,2.53846153846154,672,679,1351,-0.23943661971831
"1065","A2TZAXWOB3JMNV",9,1059,"low",29,29,58,0.386666666666667,0.345238095238095,0.439393939393939,1,1,49,2,2,5,7,2,0,5.2,10,5.58333333333333,2.53846153846154,672,679,1351,-0.195652173913043
"1066","A2VGEE0ZIZ8CBQ",1,1066,"low",44,30,74,0.925,0.977777777777778,0.857142857142857,2,1,52,2,1,1,1.6,7.8,8.2,0.2,0.2,3,5,636,731,1367,0.666666666666667
"1067","A2VGEE0ZIZ8CBQ",10,1075,"low",61,39,100,0.584795321637427,0.635416666666667,0.52,2,1,52,2,1,1,1.6,7.8,8.2,0.2,0.2,3,5,636,731,1367,0.0140845070422535
"1068","A2VGEE0ZIZ8CBQ",11,1076,"low",46,41,87,0.435,0.410714285714286,0.465909090909091,2,1,52,2,1,1,1.6,7.8,8.2,0.2,0.2,3,5,636,731,1367,-0.168141592920354
"1069","A2VGEE0ZIZ8CBQ",12,1077,"low",36,49,85,0.354166666666667,0.26865671641791,0.462264150943396,2,1,52,2,1,1,1.6,7.8,8.2,0.2,0.2,3,5,636,731,1367,-0.264516129032258
"1070","A2VGEE0ZIZ8CBQ",13,1078,"low",44,53,97,0.323333333333333,0.261904761904762,0.401515151515151,2,1,52,2,1,1,1.6,7.8,8.2,0.2,0.2,3,5,636,731,1367,-0.221674876847291
"1071","A2VGEE0ZIZ8CBQ",14,1079,"low",65,83,148,0.37,0.290178571428571,0.471590909090909,2,1,52,2,1,1,1.6,7.8,8.2,0.2,0.2,3,5,636,731,1367,-0.261904761904762
"1072","A2VGEE0ZIZ8CBQ",15,1080,"low",29,62,91,0.151666666666667,0.0863095238095238,0.234848484848485,2,1,52,2,1,1,1.6,7.8,8.2,0.2,0.2,3,5,636,731,1367,-0.206286836935167
"1073","A2VGEE0ZIZ8CBQ",2,1067,"low",44,29,73,0.9125,0.977777777777778,0.828571428571429,2,1,52,2,1,1,1.6,7.8,8.2,0.2,0.2,3,5,636,731,1367,0.714285714285714
"1074","A2VGEE0ZIZ8CBQ",3,1068,"low",48,35,83,0.965116279069767,1,0.921052631578947,2,1,52,2,1,1,1.6,7.8,8.2,0.2,0.2,3,5,636,731,1367,1
"1075","A2VGEE0ZIZ8CBQ",4,1069,"low",49,31,80,0.860215053763441,0.942307692307692,0.75609756097561,2,1,52,2,1,1,1.6,7.8,8.2,0.2,0.2,3,5,636,731,1367,0.666666666666667
"1076","A2VGEE0ZIZ8CBQ",5,1070,"low",51,34,85,0.85,0.910714285714286,0.772727272727273,2,1,52,2,1,1,1.6,7.8,8.2,0.2,0.2,3,5,636,731,1367,0.333333333333333
"1077","A2VGEE0ZIZ8CBQ",6,1071,"low",48,38,86,0.788990825688073,0.786885245901639,0.791666666666667,2,1,52,2,1,1,1.6,7.8,8.2,0.2,0.2,3,5,636,731,1367,-0.130434782608696
"1078","A2VGEE0ZIZ8CBQ",7,1072,"low",56,40,96,0.8,0.835820895522388,0.754716981132076,2,1,52,2,1,1,1.6,7.8,8.2,0.2,0.2,3,5,636,731,1367,0.0833333333333333
"1079","A2VGEE0ZIZ8CBQ",8,1073,"low",52,35,87,0.649253731343284,0.693333333333333,0.593220338983051,2,1,52,2,1,1,1.6,7.8,8.2,0.2,0.2,3,5,636,731,1367,0.0434782608695652
"1080","A2VGEE0ZIZ8CBQ",9,1074,"low",58,37,95,0.633333333333333,0.69047619047619,0.560606060606061,2,1,52,2,1,1,1.6,7.8,8.2,0.2,0.2,3,5,636,731,1367,0.0545454545454545
"1081","A2WPKP73S4MBLK",1,1081,"high",45,24,69,0.8625,1,0.685714285714286,2,1,31,2,1,1.8,4.8,8.6,5.6,0.6,3,2.16666666666667,5.53846153846154,612,870,1482,1
"1082","A2WPKP73S4MBLK",10,1090,"high",49,28,77,0.450292397660819,0.510416666666667,0.373333333333333,2,1,31,2,1,1.8,4.8,8.6,5.6,0.6,3,2.16666666666667,5.53846153846154,612,870,1482,0
"1083","A2WPKP73S4MBLK",11,1091,"high",44,24,68,0.34,0.392857142857143,0.272727272727273,2,1,31,2,1,1.8,4.8,8.6,5.6,0.6,3,2.16666666666667,5.53846153846154,612,870,1482,-0.0303030303030303
"1084","A2WPKP73S4MBLK",12,1092,"high",44,37,81,0.3375,0.328358208955224,0.349056603773585,2,1,31,2,1,1.8,4.8,8.6,5.6,0.6,3,2.16666666666667,5.53846153846154,612,870,1482,-0.132075471698113
"1085","A2WPKP73S4MBLK",13,1093,"high",63,44,107,0.356666666666667,0.375,0.333333333333333,2,1,31,2,1,1.8,4.8,8.6,5.6,0.6,3,2.16666666666667,5.53846153846154,612,870,1482,-0.0880829015544042
